date,winning_times,tail_wind,birth_date,country,age
1997-12-06,10.04,1.6,2068-10-29,USA,-70.94520547945206
1997-12-06,10.04,1.6,2067-02-21,USA,-69.25753424657535
1997-06-13,10.04,0.2,1974-05-12,USA,23.104109589041094
1997-06-21,10.04,0.2,2060-02-04,GBR,-62.66575342465753
1997-07-13,10.04,0.0,1974-07-23,USA,22.98904109589041
1997-06-09,10.04,0.2,2067-02-10,NAM,-69.72054794520548
1998-05-24,10.04,1.9,1971-11-22,NGR,26.52054794520548
1998-06-19,10.04,1.9,1972-05-05,USA,26.13972602739726
1998-07-14,10.04,0.0,1974-07-23,USA,23.991780821917807
1998-12-08,10.04,-1.1,2067-02-10,NAM,-68.22191780821917
1998-12-08,10.04,-0.6,2067-02-10,NAM,-68.22191780821917
1998-08-19,10.04,0.3,1973-12-09,GBR,24.70958904109589
1999-04-29,10.04,1.6,1976-03-30,BAR,23.095890410958905
1999-12-05,10.04,2.0,1973-09-05,GHA,26.265753424657536
1999-05-07,10.04,1.8,1974-01-27,USA,25.29041095890411
1999-05-07,10.04,1.8,1973-09-05,GHA,25.684931506849313
1999-07-07,10.04,0.8,2067-12-07,CAN,-68.46575342465754
1999-07-30,10.04,0.6,2068-09-09,USA,-69.16164383561645
1999-07-08,10.04,-0.6,1978-05-04,GBR,21.19178082191781
1999-08-21,10.04,-0.1,1975-09-18,GBR,23.93972602739726
1999-08-21,10.04,0.3,1976-03-30,BAR,23.40821917808219
1999-08-22,10.04,0.2,1975-01-28,USA,24.58082191780822
1999-03-09,10.04,0.1,2067-12-07,CAN,-68.79452054794521
2000-08-04,10.04,1.8,2068-10-29,USA,-68.28219178082192
2000-02-06,10.04,0.5,1978-11-23,USA,21.21917808219178
2000-06-17,10.04,0.2,1976-10-19,USA,23.676712328767124
2000-09-22,10.04,0.8,1976-03-30,BAR,24.4986301369863
2000-09-22,10.04,1.9,1973-12-30,TTO,26.747945205479454
2000-09-23,10.04,-0.3,1976-03-30,BAR,24.5013698630137
2001-07-20,10.04,-0.2,1976-05-04,SKN,25.22739726027397
2001-08-20,10.04,0.4,1976-02-09,GHA,25.545205479452054
2001-08-24,10.04,0.0,1973-12-30,TTO,27.66849315068493
2001-08-24,10.04,0.0,1976-02-09,GHA,25.556164383561644
2001-02-09,10.04,1.8,1976-02-09,GHA,25.019178082191782
2002-05-18,10.04,1.4,1976-05-04,SKN,26.054794520547944
2002-05-07,10.04,0.4,1982-04-09,GBR,20.09041095890411
2002-08-30,10.04,0.3,2068-09-09,USA,-66.07397260273973
2003-01-07,10.04,-0.1,1975-11-22,NGR,27.145205479452056
2003-11-07,10.04,-0.3,1978-11-27,USA,24.96164383561644
2003-08-08,10.04,0.9,1975-11-22,NGR,27.72876712328767
2003-08-24,10.04,0.6,1974-07-23,USA,29.106849315068494
2003-08-24,10.04,0.6,1975-11-22,NGR,27.77260273972603
2003-09-13,10.04,1.9,1978-01-19,USA,25.665753424657535
2004-08-05,10.04,0.0,1974-07-23,USA,30.057534246575344
2004-11-07,10.04,0.8,1978-01-19,USA,26.81917808219178
2004-11-07,10.04,0.0,1978-01-19,USA,26.81917808219178
2004-07-30,10.04,-0.3,1980-01-19,USA,24.545205479452054
2004-03-09,10.04,0.2,1976-02-09,GHA,28.0986301369863
2005-06-06,10.04,1.2,1976-02-09,GHA,29.34246575342466
2005-06-14,10.04,1.6,1978-11-22,POR,26.578082191780823
2005-06-25,10.04,0.1,1982-11-23,JAM,22.602739726027398
2005-06-25,10.04,1.0,1977-10-14,TTO,27.715068493150685
2005-01-07,10.04,1.1,1976-02-09,GHA,28.931506849315067
2005-09-19,10.04,1.2,1982-10-02,USA,22.980821917808218
2006-04-15,10.04,1.9,1984-03-07,AHO,22.12054794520548
2006-06-05,10.04,1.6,1980-07-13,USA,25.912328767123288
2006-05-21,10.04,1.5,1982-09-08,USA,23.715068493150685
2006-05-21,10.04,1.5,1983-07-01,TTO,22.904109589041095
2006-03-06,10.04,-0.1,1982-09-08,USA,23.506849315068493
2006-07-14,10.04,0.5,1978-04-24,USA,28.24109589041096
2006-07-14,10.04,0.5,1982-09-08,USA,23.863013698630137
2006-07-28,10.04,-0.6,1978-01-14,USA,28.553424657534247
2006-09-09,10.04,0.9,1978-04-24,USA,28.397260273972602
2007-06-21,10.04,1.9,1984-10-04,USA,22.726027397260275
2007-06-23,10.04,1.0,1982-11-23,JAM,24.5972602739726
2007-10-07,10.04,0.0,1984-05-01,BAH,23.44931506849315
2007-07-08,10.04,-0.3,1982-11-23,JAM,24.638356164383563
2007-08-26,10.04,0.3,1984-05-01,BAH,23.334246575342465
2008-02-21,10.04,-0.2,1982-11-23,JAM,25.263013698630136
2008-05-24,10.04,1.0,1983-09-13,USA,24.71232876712329
2008-06-14,10.04,0.1,1984-10-04,USA,23.70958904109589
2008-06-28,10.04,1.7,1985-10-11,JAM,22.72876712328767
2008-06-28,10.04,1.4,1977-04-12,USA,31.232876712328768
2008-06-28,10.04,-0.1,1982-06-10,JAM,26.068493150684933
2008-06-29,10.04,0.5,1977-04-12,USA,31.235616438356164
2008-11-07,10.04,0.2,1978-11-22,POR,29.980821917808218
2008-11-07,10.04,0.2,1984-05-01,BAH,24.53698630136986
2008-07-22,10.04,1.0,1982-06-10,JAM,26.134246575342466
2008-07-25,10.04,-0.5,1985-10-11,JAM,22.802739726027397
2008-08-15,10.04,0.1,1977-04-12,USA,31.364383561643837
2008-02-09,10.04,0.2,1982-06-10,JAM,25.684931506849313
2009-08-05,10.04,1.0,1986-12-13,USA,22.660273972602738
2009-05-30,10.04,0.9,1987-07-27,USA,21.85753424657534
2009-10-06,10.04,1.7,1990-01-08,USA,19.756164383561643
2009-06-20,10.04,0.5,1983-07-01,TTO,25.98904109589041
2009-10-07,10.04,0.4,1985-07-06,TTO,24.27123287671233
2009-07-17,10.04,-0.2,1985-07-06,TTO,24.046575342465754
2009-07-20,10.04,1.1,1984-10-04,USA,24.80821917808219
2009-07-24,10.04,0.2,1990-11-06,FRA,18.726027397260275
2009-08-15,10.04,-0.7,1978-05-04,GBR,31.304109589041097
2009-08-16,10.04,-0.2,1978-05-04,GBR,31.306849315068494
2009-08-16,10.04,0.2,1985-04-24,USA,24.328767123287673
2009-08-28,10.04,0.0,1982-06-10,JAM,27.235616438356164
2009-08-31,10.04,0.6,1985-10-11,JAM,23.904109589041095
2010-06-25,10.04,-1.5,1986-01-31,USA,24.413698630136988
2011-12-06,10.04,0.5,1978-05-04,GBR,33.61369863013699
2011-06-23,10.04,0.7,1990-08-01,USA,20.90684931506849
2011-06-24,10.04,1.3,1985-07-13,USA,25.964383561643835
2011-05-08,10.04,0.0,1985-10-11,JAM,25.589041095890412
2011-08-09,10.04,0.0,1986-01-31,USA,25.53698630136986
2011-10-09,10.04,-0.3,1986-01-31,USA,25.704109589041096
2011-10-25,10.04,0.2,1976-05-04,SKN,35.4986301369863
2012-03-24,10.04,1.1,1977-04-12,USA,34.97260273972603
2012-05-25,10.04,-0.8,1986-08-21,JAM,25.778082191780822
2012-05-26,10.04,0.5,1986-12-13,USA,25.46849315068493
2012-05-31,10.04,-0.1,1990-11-06,FRA,21.58082191780822
2012-02-06,10.04,1.3,1985-07-13,USA,26.586301369863012
2012-02-06,10.04,1.3,1986-01-31,USA,26.03287671232877
2012-06-06,10.04,1.3,1989-11-10,CAY,22.586301369863012
2012-06-23,10.04,0.2,1988-08-03,TTO,23.904109589041095
2012-06-24,10.04,-0.6,1982-09-08,USA,29.813698630136987
2012-04-08,10.04,0.0,1982-11-23,JAM,29.394520547945206
2012-05-08,10.04,0.7,1988-08-03,TTO,23.778082191780822
2012-08-30,10.04,1.4,1982-06-10,JAM,30.243835616438357
2012-07-09,10.04,0.3,1989-04-13,USA,23.254794520547946
2012-09-09,10.04,-0.3,1990-11-06,FRA,21.85753424657534
2012-09-15,10.04,1.0,1978-05-04,GBR,34.391780821917806
2013-04-20,10.04,-0.4,1985-04-24,USA,28.008219178082193
2013-04-27,10.04,1.6,1987-03-13,CHN,26.14246575342466
2013-10-05,10.04,1.2,1976-05-04,SKN,37.446575342465756
2013-06-06,10.04,0.8,1985-04-24,USA,28.136986301369863
2013-06-20,10.04,0.9,1992-10-01,JAM,20.731506849315068
2013-07-13,10.04,1.9,1978-05-04,GBR,35.21643835616438
2013-07-20,10.04,0.8,1984-03-07,NED,29.389041095890413
2013-10-08,10.04,-0.2,1987-03-13,CHN,26.59178082191781
2013-11-08,10.04,-0.3,1985-04-24,USA,28.561643835616437
2013-08-24,10.04,1.7,1989-05-04,TUR,24.323287671232876
2013-01-09,10.04,0.8,1992-10-01,JAM,20.28767123287671
2013-03-09,10.04,0.6,1988-08-03,TTO,24.613698630136987
2014-03-05,10.04,2.0,1992-07-13,USA,21.65753424657534
2014-11-06,10.04,-0.6,1992-02-27,FRA,22.706849315068492
2014-06-22,10.04,0.0,1991-08-31,SKN,22.824657534246576
2014-05-07,10.04,1.6,1993-06-10,GBR,20.92054794520548
2014-07-07,10.04,-0.5,1982-09-08,USA,31.84931506849315
2014-08-13,10.04,0.6,1987-05-09,GBR,27.28219178082192
2014-09-13,10.04,-0.1,1985-04-24,USA,29.40821917808219
2014-09-13,10.04,-0.1,1991-01-31,QAT,23.632876712328766
2015-03-04,10.04,0.4,1992-07-13,USA,22.654794520547945
2015-04-18,10.04,1.0,1985-07-06,TTO,29.802739726027397
2015-04-18,10.04,1.9,1990-07-04,JAM,24.805479452054794
2015-03-05,10.04,0.4,1994-10-11,CAN,20.410958904109588
2015-09-05,10.04,1.8,1985-07-06,TTO,30.186301369863013
2015-05-15,10.04,0.9,1991-01-31,QAT,24.301369863013697
2015-05-17,10.04,1.5,1986-08-20,USA,28.75890410958904
2015-05-26,10.04,-0.4,1982-11-23,JAM,32.52602739726027
2015-07-06,10.04,1.9,1985-04-24,USA,30.21917808219178
2015-10-06,10.04,1.7,1994-06-05,USA,21.350684931506848
2015-06-26,10.04,-1.3,1982-11-23,JAM,32.61095890410959
2015-11-07,10.04,1.3,1991-12-15,JAM,23.912328767123288
2015-11-07,10.04,1.4,1989-12-21,USA,25.895890410958906
2015-07-21,10.04,0.4,1989-05-04,TUR,26.23013698630137
2015-07-24,10.04,-1.2,1994-05-03,GBR,21.23835616438356
2015-08-22,10.04,0.3,1989-05-04,TUR,26.317808219178083
2015-08-23,10.04,-0.4,1987-07-20,BAR,28.112328767123287
2015-11-09,10.04,-0.4,1982-11-23,JAM,32.983561643835614
2015-09-14,10.04,-2.1,1986-11-11,CIV,28.86027397260274
2016-04-15,10.04,1.9,1997-01-06,KSA,19.284931506849315
2016-05-14,10.04,0.3,1982-11-23,JAM,33.49589041095891
2016-06-06,10.04,0.3,1985-04-24,USA,31.13972602739726
2016-11-06,10.04,1.0,1982-06-10,JAM,34.43287671232877
2016-06-23,10.04,1.0,1993-04-05,IRI,23.232876712328768
2016-01-07,10.04,-0.9,1986-08-21,JAM,29.4
2016-01-07,10.04,0.4,1992-10-01,JAM,23.28219178082192
2016-02-07,10.04,1.9,1992-05-15,USA,23.747945205479454
2016-07-07,10.04,0.6,1989-05-04,TUR,27.194520547945206
2016-07-07,10.04,1.5,1985-06-09,GBR,31.0986301369863
2016-07-16,10.04,1.7,1988-11-10,GBR,27.698630136986303
2016-07-30,10.04,1.5,1996-02-29,GBR,20.43013698630137
2016-08-13,10.04,-0.5,1994-10-11,CAN,21.854794520547944
2016-08-14,10.04,0.2,1992-02-27,FRA,24.47945205479452
2017-11-03,10.04,1.4,1995-12-15,JPN,21.9013698630137
2017-04-15,10.04,2.0,1992-05-15,USA,24.934246575342467
2017-04-21,10.04,-0.7,1992-07-15,RSA,24.783561643835615
2017-04-21,10.04,-0.7,1995-09-26,RSA,21.583561643835615
2017-04-29,10.04,-0.3,1995-12-15,JPN,21.386301369863013
2017-09-06,10.04,-2.1,1996-06-03,USA,21.273972602739725
2017-06-23,10.04,-1.6,1982-10-02,USA,34.74794520547945
2017-06-23,10.04,0.9,1993-01-07,JAM,24.473972602739725
2017-05-08,10.04,-0.2,1989-12-26,JAM,27.383561643835616
2017-08-24,10.04,0.0,1982-10-02,USA,34.917808219178085
2017-03-09,10.04,0.3,1993-08-17,CHN,23.575342465753426
2018-12-05,10.04,-0.5,1996-02-29,GBR,22.78082191780822
2018-05-19,10.04,2.0,1985-04-24,USA,33.09041095890411
2018-05-24,10.04,1.6,1996-05-08,USA,22.057534246575344
2018-05-31,10.04,-0.4,1998-06-15,ITA,19.972602739726028
2018-04-06,10.04,1.0,1996-02-06,GBR,22.17808219178082
2018-06-16,10.04,-0.2,1996-12-29,CIV,21.476712328767125
2018-06-19,10.04,0.9,1993-09-21,RSA,24.75890410958904
2018-06-22,10.04,-0.1,1998-06-15,ITA,20.03287671232877
2018-06-22,10.04,-0.1,1989-08-29,CHN,28.832876712328765
2018-06-22,10.04,0.7,1990-08-01,USA,27.90958904109589
2018-06-22,10.04,1.1,1994-11-09,USA,23.632876712328766
2018-07-07,10.04,1.6,1996-12-29,CIV,21.534246575342465
2019-02-22,10.04,2.0,1996-11-21,CUB,22.268493150684932
2019-05-19,10.04,1.7,1995-05-13,JPN,24.03287671232877
2019-02-06,10.04,1.3,1995-12-15,JPN,23.161643835616438
2019-07-06,10.04,0.8,1997-08-01,JAM,21.942465753424656
2019-06-13,10.04,0.9,1985-04-24,USA,34.15890410958904
2019-06-20,10.04,-1.1,1985-04-24,USA,34.178082191780824
2019-06-29,10.04,0.9,1998-08-20,BRA,20.87123287671233
2019-12-07,10.04,0.3,1993-09-21,RSA,26.22739726027397
2019-07-20,10.04,0.5,1993-06-10,GBR,26.126027397260273
2019-08-25,10.04,1.0,1995-12-15,JPN,23.70958904109589
2019-08-29,10.04,-0.4,1993-08-17,CHN,26.04931506849315
2019-03-09,10.04,-0.1,1985-04-24,USA,33.895890410958906
1975-08-20,10.05,-1.2,2051-09-18,USA,-76.13150684931507
1981-10-05,10.05,-0.8,2057-12-27,USA,-76.27945205479452
1982-07-25,10.05,1.7,2061-08-01,USA,-79.07397260273973
1984-08-20,10.05,1.1,2061-01-07,USA,-76.43561643835616
1985-03-22,10.05,0.0,2061-01-07,USA,-75.84931506849315
1985-03-30,10.05,1.8,2057-03-28,USA,-72.04383561643836
1987-06-27,10.05,1.8,2061-01-07,USA,-73.58356164383562
1987-08-29,10.05,1.5,2061-01-07,USA,-73.41095890410959
1987-08-09,10.05,0.0,2061-01-07,USA,-73.46575342465754
1988-04-05,10.05,1.4,2061-01-07,USA,-72.8082191780822
1989-01-06,10.05,0.1,2065-03-18,JAM,-76.24657534246575
1989-06-25,10.05,-0.1,2061-01-07,USA,-71.58630136986301
1989-01-07,10.05,1.2,2061-08-01,USA,-72.61369863013698
1990-05-30,10.05,1.3,2063-03-09,USA,-72.82465753424657
1990-06-15,10.05,0.6,2061-01-07,USA,-70.61369863013698
1990-12-07,10.05,0.3,2067-02-21,USA,-76.26027397260275
1990-07-23,10.05,1.1,2067-02-21,USA,-76.63561643835617
1991-06-13,10.05,1.1,2067-02-21,USA,-75.74520547945205
1991-06-14,10.05,1.9,2069-01-20,USA,-77.65753424657534
1992-05-23,10.05,1.2,1971-11-22,NGR,20.515068493150686
1992-07-13,10.05,0.6,2067-12-07,CAN,-75.45205479452055
1993-05-21,10.05,0.5,1972-06-17,NGR,20.93972602739726
1993-04-08,10.05,0.0,2068-09-09,USA,-75.47397260273972
1993-07-08,10.05,0.0,2068-09-09,USA,-75.22465753424657
1993-08-15,10.05,0.3,2067-02-10,NAM,-73.53972602739726
1994-05-25,10.05,0.9,2069-01-20,USA,-74.7095890410959
1994-06-30,10.05,1.8,2067-12-16,CAN,-73.5123287671233
1994-08-17,10.05,-1.4,2060-02-04,GBR,-65.5123287671233
1994-08-23,10.05,1.8,2069-08-19,NGR,-75.04109589041096
1994-08-23,10.05,1.9,1970-07-11,JAM,24.134246575342466
1995-03-06,10.05,0.5,1974-01-27,USA,21.117808219178084
1995-06-15,10.05,0.6,2067-12-16,CAN,-72.55342465753425
1995-06-24,10.05,2.0,2060-02-04,GBR,-64.66027397260274
1995-07-25,10.05,-0.1,2067-12-16,CAN,-72.44383561643835
1995-08-16,10.05,0.8,2069-08-19,NGR,-74.06027397260274
1996-04-20,10.05,1.8,2069-08-19,NGR,-73.38082191780822
1996-05-06,10.05,0.4,2066-02-20,USA,-69.84109589041095
1996-06-14,10.05,0.3,1974-05-12,USA,22.106849315068494
1996-06-15,10.05,0.6,2065-12-31,USA,-69.59178082191781
1996-06-28,10.05,0.7,2060-02-04,GBR,-63.64657534246575
1996-03-07,10.05,-0.4,2067-12-07,CAN,-71.8
1996-03-07,10.05,-0.4,2067-02-21,USA,-71.00821917808219
1996-07-26,10.05,0.1,2067-12-16,CAN,-71.43835616438356
1996-08-14,10.05,0.1,2066-02-20,USA,-69.56712328767124
1996-07-09,10.05,1.5,1971-11-22,NGR,24.646575342465752
1997-06-13,10.05,0.5,2060-02-04,GBR,-62.68767123287671
1997-06-18,10.05,-0.4,2067-02-10,NAM,-69.69589041095891
1997-06-29,10.05,0.7,1975-01-28,USA,22.432876712328767
1997-06-29,10.05,0.7,2067-02-21,USA,-69.69589041095891
1997-02-08,10.05,-0.3,2067-04-08,USA,-70.20821917808219
1997-08-13,10.05,-0.7,1975-01-28,USA,22.556164383561644
1997-08-16,10.05,0.4,2066-02-20,USA,-68.56164383561644
1997-08-26,10.05,0.3,2067-12-16,CAN,-70.35342465753425
1997-08-26,10.05,0.3,1975-01-28,USA,22.59178082191781
1997-09-19,10.05,1.2,2068-09-09,USA,-71.02191780821917
1998-06-13,10.05,1.8,1977-12-28,NGR,20.471232876712328
1998-11-07,10.05,1.6,1973-12-30,TTO,24.87123287671233
1998-11-07,10.05,1.6,2067-02-10,NAM,-68.30684931506849
1998-05-08,10.05,-0.5,1974-07-23,USA,23.80821917808219
1998-08-08,10.05,0.7,2068-09-09,USA,-70.13698630136986
1998-08-08,10.05,0.7,2067-12-07,CAN,-69.37808219178082
1998-09-16,10.05,-0.5,1973-12-30,TTO,24.72876712328767
1998-12-14,10.05,1.6,1970-01-29,JPN,28.893150684931506
1999-04-06,10.05,1.6,1978-11-27,USA,20.36986301369863
1999-06-27,10.05,-0.2,1978-05-04,GBR,21.161643835616438
1999-02-08,10.05,-0.4,1974-07-23,USA,24.564383561643837
1999-08-22,10.05,-0.3,1974-01-27,USA,25.583561643835615
2000-04-15,10.05,0.0,1976-10-19,USA,23.504109589041096
2000-05-14,10.05,1.8,1978-01-19,USA,22.33150684931507
2000-08-07,10.05,1.0,1976-08-08,USA,24.013698630136986
2000-07-15,10.05,-1.5,2068-09-09,USA,-68.2
2000-07-21,10.05,1.0,1972-03-15,JAM,28.36986301369863
2000-08-08,10.05,0.7,1976-10-19,USA,23.81917808219178
2000-11-08,10.05,-1.0,1975-01-28,USA,25.797260273972604
2000-01-09,10.05,-0.2,1978-01-19,USA,21.986301369863014
2001-05-31,10.05,1.4,1980-01-19,USA,21.378082191780823
2001-08-31,10.05,0.6,1976-02-09,GHA,25.575342465753426
2002-06-05,10.05,1.9,1980-02-06,JPN,22.34246575342466
2002-09-06,10.05,1.4,1972-06-21,JPN,30.23013698630137
2002-12-07,10.05,0.9,1976-05-04,SKN,26.610958904109587
2002-09-14,10.05,2.0,1978-01-19,USA,24.66849315068493
2003-05-05,10.05,1.4,1972-09-26,AUS,30.624657534246577
2003-10-05,10.05,-0.3,1972-09-26,AUS,31.043835616438358
2003-01-06,10.05,1.4,1976-10-05,USA,26.27123287671233
2003-04-07,10.05,0.0,1978-01-19,USA,25.23013698630137
2003-08-24,10.05,0.9,1982-11-23,JAM,20.764383561643836
2003-09-13,10.05,1.9,1978-11-27,USA,24.81095890410959
2003-09-20,10.05,0.0,1982-10-02,USA,20.980821917808218
2004-05-06,10.05,1.8,1978-11-22,POR,25.471232876712328
2004-05-06,10.05,0.8,1982-11-29,JAM,21.44931506849315
2004-06-23,10.05,0.1,1976-09-17,NGR,27.783561643835615
2004-11-07,10.05,-2.0,1974-07-23,USA,30.315068493150687
2004-07-17,10.05,0.5,1976-02-09,GHA,28.454794520547946
2004-08-21,10.05,-0.1,1976-05-04,SKN,28.317808219178083
2005-07-05,10.05,1.8,1980-09-23,JAM,24.797260273972604
2005-05-13,10.05,0.5,1978-11-22,POR,26.49041095890411
2005-06-25,10.05,0.1,1982-06-10,JAM,23.057534246575344
2005-01-07,10.05,1.1,1978-11-22,POR,26.145205479452056
2005-07-08,10.05,0.4,1982-06-10,JAM,23.09315068493151
2005-07-08,10.05,0.4,1976-05-04,SKN,29.197260273972603
2005-08-26,10.05,0.0,1982-11-16,FRA,22.791780821917808
2005-10-09,10.05,-0.6,1984-11-10,TTO,20.926027397260274
2006-05-21,10.05,1.5,1980-01-19,USA,26.353424657534248
2006-11-07,10.05,0.0,1980-01-19,USA,26.81917808219178
2006-07-14,10.05,0.5,1980-01-19,USA,26.5013698630137
2007-05-26,10.05,0.1,1986-01-31,USA,21.328767123287673
2007-07-28,10.05,1.3,1982-11-29,JAM,24.676712328767124
2007-07-28,10.05,1.8,1982-06-10,JAM,25.147945205479452
2007-07-08,10.05,-0.3,1984-05-01,BAH,23.2
2008-05-18,10.05,-0.3,1982-09-08,USA,25.70958904109589
2008-05-18,10.05,-0.1,1986-04-27,USA,22.073972602739726
2008-06-30,10.05,0.6,1978-05-04,GBR,30.17808219178082
2008-11-07,10.05,0.2,1985-10-11,JAM,23.09041095890411
2008-08-15,10.05,-0.2,1983-07-01,TTO,25.14246575342466
2008-08-16,10.05,-0.1,1976-05-04,SKN,32.30684931506849
2008-08-16,10.05,0.3,1982-09-08,USA,25.956164383561642
2008-09-20,10.05,0.3,1982-06-10,JAM,26.2986301369863
2009-04-18,10.05,1.4,1983-07-01,TTO,25.816438356164383
2009-05-22,10.05,1.9,1989-04-13,USA,20.12054794520548
2009-06-20,10.05,0.5,1984-11-10,TTO,24.624657534246577
2009-10-07,10.05,0.4,1982-11-29,JAM,26.873972602739727
2009-10-07,10.05,0.4,1985-07-06,TTO,24.27123287671233
2009-11-07,10.05,-1.8,1986-01-16,GBR,23.824657534246576
2009-08-15,10.05,-0.4,1977-04-12,USA,32.364383561643834
2009-08-28,10.05,0.4,1984-10-05,TTO,24.912328767123288
2009-01-09,10.05,-1.2,1982-11-29,JAM,26.13150684931507
2010-04-06,10.05,1.2,1982-11-23,JAM,27.386301369863013
2010-08-07,10.05,0.0,1990-11-06,FRA,19.764383561643836
2010-08-13,10.05,-0.4,1985-07-06,TTO,25.12054794520548
2011-04-23,10.05,2.0,1985-02-05,USA,26.22739726027397
2011-05-14,10.05,0.0,1990-07-04,JAM,20.873972602739727
2011-05-26,10.05,0.0,1978-05-04,GBR,33.082191780821915
2011-05-29,10.05,0.3,1976-05-04,SKN,35.09041095890411
2011-06-23,10.05,0.7,1985-10-11,JAM,25.715068493150685
2011-06-24,10.05,1.3,1990-08-01,USA,20.90958904109589
2011-05-07,10.05,-0.3,1986-09-09,ANT,24.673972602739727
2011-10-07,10.05,0.4,1985-07-06,TTO,26.27123287671233
2011-07-15,10.05,-0.5,1988-08-03,TTO,22.96164383561644
2011-08-28,10.05,-1.0,1986-08-21,JAM,25.035616438356165
2011-08-28,10.05,-0.4,1986-01-31,USA,25.589041095890412
2011-09-15,10.05,0.8,1985-07-06,TTO,26.21095890410959
2011-09-16,10.05,1.3,1981-02-10,JAM,30.616438356164384
2012-09-05,10.05,0.5,1982-06-10,JAM,30.26027397260274
2012-11-05,10.05,0.4,1985-10-11,JAM,27.087671232876712
2012-05-26,10.05,1.2,1982-06-10,JAM,29.980821917808218
2012-05-31,10.05,-0.1,1976-05-04,SKN,36.0986301369863
2012-02-06,10.05,1.3,1977-04-12,USA,34.843835616438355
2012-02-06,10.05,1.3,1985-10-11,JAM,26.339726027397262
2012-06-06,10.05,1.4,1991-04-07,USA,21.18082191780822
2012-06-16,10.05,0.0,1989-12-26,JAM,22.487671232876714
2012-06-23,10.05,1.5,1985-04-24,USA,27.183561643835617
2012-11-07,10.05,0.1,1993-06-10,GBR,19.424657534246574
2012-05-08,10.05,1.0,1978-05-04,GBR,34.035616438356165
2013-05-24,10.05,1.6,1989-12-12,USA,23.46301369863014
2013-05-06,10.05,1.9,1992-05-27,CAN,20.956164383561642
2013-06-20,10.05,1.0,1990-07-04,JAM,22.97808219178082
2013-06-21,10.05,1.1,1989-12-12,USA,23.53972602739726
2013-06-30,10.05,-1.3,1987-05-09,GBR,26.161643835616438
2013-04-07,10.05,2.0,1990-07-04,JAM,22.775342465753425
2013-04-07,10.05,2.0,1992-10-01,JAM,20.528767123287672
2014-05-17,10.05,1.6,1995-12-15,JPN,18.432876712328767
2014-07-06,10.05,-0.1,1982-10-02,USA,31.78082191780822
2014-06-21,10.05,1.7,1984-11-10,TTO,29.63013698630137
2014-06-26,10.05,1.0,1993-01-07,JAM,21.47945205479452
2014-06-27,10.05,-0.4,1988-04-25,JAM,26.18904109589041
2014-06-07,10.05,-2.2,1982-10-02,USA,31.7013698630137
2014-07-26,10.05,1.8,1988-04-29,GER,26.257534246575343
2014-11-08,10.05,0.4,1989-09-24,CIV,25.13972602739726
2014-08-28,10.05,-0.3,1985-04-24,USA,29.364383561643837
2014-07-09,10.05,0.7,1991-01-31,QAT,23.45205479452055
2015-05-16,10.05,1.8,1993-10-15,USA,21.5972602739726
2015-05-28,10.05,1.8,1994-10-01,USA,20.66849315068493
2015-06-06,10.05,-2.4,1982-11-23,JAM,32.556164383561644
2015-07-06,10.05,2.0,1989-01-09,GBR,26.504109589041096
2015-06-25,10.05,1.0,1991-12-15,JAM,23.542465753424658
2015-06-25,10.05,1.0,1992-10-01,JAM,22.745205479452054
2015-04-07,10.05,1.3,1976-05-04,SKN,38.95068493150685
2015-07-21,10.05,0.0,1985-10-11,JAM,29.794520547945204
2015-07-22,10.05,1.1,1994-10-11,CAN,20.791780821917808
2015-07-24,10.05,-0.3,1992-02-27,FRA,23.41917808219178
2015-08-22,10.05,0.5,1994-05-03,GBR,21.317808219178083
2015-08-22,10.05,-0.3,1986-11-11,CIV,28.797260273972604
2015-08-23,10.05,0.9,1994-05-03,GBR,21.32054794520548
2015-05-09,10.05,0.8,1991-01-31,QAT,24.284931506849315
2016-05-14,10.05,0.1,1986-08-21,JAM,29.75068493150685
2016-05-15,10.05,1.0,1986-11-11,CIV,29.528767123287672
2016-08-06,10.05,1.6,1993-06-09,USA,23.175342465753424
2016-09-06,10.05,1.1,1988-06-15,OMA,28.246575342465754
2016-11-06,10.05,2.0,1990-11-30,USA,25.953424657534246
2016-01-07,10.05,-0.9,1993-12-30,JAM,22.035616438356165
2016-07-22,10.05,0.3,1993-01-07,JAM,23.553424657534247
2016-07-23,10.05,0.1,1982-11-23,JAM,33.68767123287671
2016-08-14,10.05,0.2,1990-07-04,JAM,26.13150684931507
2016-08-14,10.05,0.2,1992-10-06,JPN,23.87123287671233
2016-08-25,10.05,0.5,1988-11-10,GBR,27.80821917808219
2016-08-27,10.05,-0.1,1988-11-10,GBR,27.813698630136987
2017-04-21,10.05,-0.4,1992-07-15,RSA,24.783561643835615
2017-04-28,10.05,0.4,1994-01-29,USA,23.26027397260274
2017-07-06,10.05,0.8,1995-06-10,ANT,22.087671232876712
2017-08-06,10.05,-0.2,1992-02-27,FRA,25.457534246575342
2017-08-06,10.05,-0.2,1993-10-15,USA,23.824657534246576
2017-06-22,10.05,1.2,1993-05-03,USA,24.153424657534245
2017-06-23,10.05,0.9,1993-12-30,JAM,23.495890410958904
2017-06-24,10.05,0.5,1999-06-03,JPN,18.07123287671233
2017-01-07,10.05,-0.1,1985-02-16,CUB,31.912328767123288
2017-07-14,10.05,2.0,1990-06-09,POR,27.115068493150684
